"frame_id","screen_id","screen_name","group_code","platform","viewport_px","state_code","state_ar","phase","components","design_file","status","design_status","frame_ref"
"POS-04-W390-ready","POS-04","اختيار عميل وإنشاء سريع","POS","W","390","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W390-empty","POS-04","اختيار عميل وإنشاء سريع","POS","W","390","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W390-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","W","390","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W390-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W390-offline","POS-04","اختيار عميل وإنشاء سريع","POS","W","390","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W834-ready","POS-04","اختيار عميل وإنشاء سريع","POS","W","834","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W834-empty","POS-04","اختيار عميل وإنشاء سريع","POS","W","834","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W834-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","W","834","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W834-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W834-offline","POS-04","اختيار عميل وإنشاء سريع","POS","W","834","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-W1440-ready","POS-04","اختيار عميل وإنشاء سريع","POS","W","1440","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","drawn","03-D2-POS.dc.html#POS-04"
"POS-04-W1440-empty","POS-04","اختيار عميل وإنشاء سريع","POS","W","1440","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-04"
"POS-04-W1440-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","W","1440","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-04"
"POS-04-W1440-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-04"
"POS-04-W1440-offline","POS-04","اختيار عميل وإنشاء سريع","POS","W","1440","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-04"
"POS-04-M390-ready","POS-04","اختيار عميل وإنشاء سريع","POS","M","390","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-M390-empty","POS-04","اختيار عميل وإنشاء سريع","POS","M","390","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-M390-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","M","390","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-M390-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","M","390","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-M390-offline","POS-04","اختيار عميل وإنشاء سريع","POS","M","390","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1366-ready","POS-04","اختيار عميل وإنشاء سريع","POS","D","1366","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1366-empty","POS-04","اختيار عميل وإنشاء سريع","POS","D","1366","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1366-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","D","1366","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1366-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","D","1366","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1366-offline","POS-04","اختيار عميل وإنشاء سريع","POS","D","1366","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1920-ready","POS-04","اختيار عميل وإنشاء سريع","POS","D","1920","ready","جاهز","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1920-empty","POS-04","اختيار عميل وإنشاء سريع","POS","D","1920","empty","فارغ","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1920-validation_error","POS-04","اختيار عميل وإنشاء سريع","POS","D","1920","validation_error","خطأ تحقق","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1920-permission_denied","POS-04","اختيار عميل وإنشاء سريع","POS","D","1920","permission_denied","صلاحية مرفوضة","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-04-D1920-offline","POS-04","اختيار عميل وإنشاء سريع","POS","D","1920","offline","بلا اتصال","أساسي","C-PICK C-FIELD C-NOTICE","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W390-ready","POS-05","الدفع النقدي","POS","W","390","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W390-validation_error","POS-05","الدفع النقدي","POS","W","390","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W390-saving","POS-05","الدفع النقدي","POS","W","390","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W390-saved_local","POS-05","الدفع النقدي","POS","W","390","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W390-success","POS-05","الدفع النقدي","POS","W","390","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W834-ready","POS-05","الدفع النقدي","POS","W","834","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W834-validation_error","POS-05","الدفع النقدي","POS","W","834","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W834-saving","POS-05","الدفع النقدي","POS","W","834","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W834-saved_local","POS-05","الدفع النقدي","POS","W","834","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W834-success","POS-05","الدفع النقدي","POS","W","834","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-W1440-ready","POS-05","الدفع النقدي","POS","W","1440","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","drawn","03-D2-POS.dc.html#POS-05"
"POS-05-W1440-validation_error","POS-05","الدفع النقدي","POS","W","1440","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","drawn","14-D9-POS-Inventory-States.dc.html#POS-05"
"POS-05-W1440-saving","POS-05","الدفع النقدي","POS","W","1440","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-05"
"POS-05-W1440-saved_local","POS-05","الدفع النقدي","POS","W","1440","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-05"
"POS-05-W1440-success","POS-05","الدفع النقدي","POS","W","1440","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-05"
"POS-05-M390-ready","POS-05","الدفع النقدي","POS","M","390","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-M390-validation_error","POS-05","الدفع النقدي","POS","M","390","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-M390-saving","POS-05","الدفع النقدي","POS","M","390","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-M390-saved_local","POS-05","الدفع النقدي","POS","M","390","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-M390-success","POS-05","الدفع النقدي","POS","M","390","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1366-ready","POS-05","الدفع النقدي","POS","D","1366","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1366-validation_error","POS-05","الدفع النقدي","POS","D","1366","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1366-saving","POS-05","الدفع النقدي","POS","D","1366","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1366-saved_local","POS-05","الدفع النقدي","POS","D","1366","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1366-success","POS-05","الدفع النقدي","POS","D","1366","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1920-ready","POS-05","الدفع النقدي","POS","D","1920","ready","جاهز","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1920-validation_error","POS-05","الدفع النقدي","POS","D","1920","validation_error","خطأ تحقق","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1920-saving","POS-05","الدفع النقدي","POS","D","1920","saving","جارٍ الحفظ","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1920-saved_local","POS-05","الدفع النقدي","POS","D","1920","saved_local","محفوظ محلياً","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-05-D1920-success","POS-05","الدفع النقدي","POS","D","1920","success","نجاح","أساسي","C-MONEY C-CART C-BTN","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W390-ready","POS-06","الدفع الآجل","POS","W","390","ready","جاهز","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W390-validation_error","POS-06","الدفع الآجل","POS","W","390","validation_error","خطأ تحقق","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W390-permission_denied","POS-06","الدفع الآجل","POS","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W390-stale","POS-06","الدفع الآجل","POS","W","390","stale","بيانات قديمة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W390-saved_local","POS-06","الدفع الآجل","POS","W","390","saved_local","محفوظ محلياً","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W834-ready","POS-06","الدفع الآجل","POS","W","834","ready","جاهز","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W834-validation_error","POS-06","الدفع الآجل","POS","W","834","validation_error","خطأ تحقق","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W834-permission_denied","POS-06","الدفع الآجل","POS","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W834-stale","POS-06","الدفع الآجل","POS","W","834","stale","بيانات قديمة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W834-saved_local","POS-06","الدفع الآجل","POS","W","834","saved_local","محفوظ محلياً","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-W1440-ready","POS-06","الدفع الآجل","POS","W","1440","ready","جاهز","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-06"
"POS-06-W1440-validation_error","POS-06","الدفع الآجل","POS","W","1440","validation_error","خطأ تحقق","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-06"
"POS-06-W1440-permission_denied","POS-06","الدفع الآجل","POS","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-06"
"POS-06-W1440-stale","POS-06","الدفع الآجل","POS","W","1440","stale","بيانات قديمة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","drawn","03-D2-POS.dc.html#POS-06"
"POS-06-W1440-saved_local","POS-06","الدفع الآجل","POS","W","1440","saved_local","محفوظ محلياً","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","drawn","42-D34-POS-Complete.dc.html#POS-06"
"POS-06-M390-ready","POS-06","الدفع الآجل","POS","M","390","ready","جاهز","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-M390-validation_error","POS-06","الدفع الآجل","POS","M","390","validation_error","خطأ تحقق","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-M390-permission_denied","POS-06","الدفع الآجل","POS","M","390","permission_denied","صلاحية مرفوضة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-M390-stale","POS-06","الدفع الآجل","POS","M","390","stale","بيانات قديمة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-M390-saved_local","POS-06","الدفع الآجل","POS","M","390","saved_local","محفوظ محلياً","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-D1366-ready","POS-06","الدفع الآجل","POS","D","1366","ready","جاهز","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-D1366-validation_error","POS-06","الدفع الآجل","POS","D","1366","validation_error","خطأ تحقق","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
"POS-06-D1366-permission_denied","POS-06","الدفع الآجل","POS","D","1366","permission_denied","صلاحية مرفوضة","أساسي","C-MONEY C-LEDLINE C-SYNC","03-D2-POS.dc.html","owner_approved","not_drawn",""
